ax	ay	az	wx	wy	wz	roll	pitch	yaw
18:38:04.54	-0.358696848154	-0.203202068806	-0.326028883457	-1.587977647781	-0.383193910122	0.228252202272	-0.118878810018	0.198131363890	0.724658994030
18:38:04.55	-0.495514035225	-0.209701344371	-0.370487183332	-1.773899316788	-0.275589078665	0.186038956046	-0.121990767528	0.180793059727	0.724671554507
18:38:04.56	-0.570598959923	-0.196151345968	-0.407483905554	-1.952881932259	-0.035210527480	0.001380694797	-0.122682165459	0.161776911651	0.722819074488
18:38:04.57	-0.564142107964	-0.107020847499	-0.429637044668	-1.999750971794	0.187962412834	-0.188413739204	-0.120683690704	0.142129678209	0.718918761647
18:38:04.58	-0.524695694447	-0.028342887759	-0.437808811665	-1.843642950058	0.235483109951	-0.333681732416	-0.117646548868	0.123690407099	0.713657676106
18:38:04.60	-0.449749916792	0.017212482169	-0.408679485321	-1.532068729401	0.197688221931	-0.490339428186	-0.114831799449	0.108182655331	0.707298645235
18:38:04.60	-0.355183809996	0.023576933891	-0.381067544222	-1.201690196991	0.086560413241	-0.677765846252	-0.112830381251	0.096173854782	0.699521185417
18:38:04.61	-0.280998915434	-0.018959593028	-0.340971469879	-0.940671801567	-0.019104976207	-0.779099106789	-0.112039141404	0.087122872168	0.690814286155
18:38:04.62	-0.275736421347	-0.071060925722	-0.307010799646	-0.779016315937	0.024213787168	-0.812780082226	-0.111261212169	0.079948901731	0.681904714608
18:38:04.63	-0.247736454010	-0.066276647151	-0.308272212744	-0.764936804771	0.153821900487	-0.890458106995	-0.109357958408	0.073407181214	0.672398118863
18:38:04.64	-0.248855441809	-0.054888565093	-0.309476584196	-0.915759146214	0.337895631790	-0.941990256310	-0.105741308907	0.065749005786	0.662197027347
18:38:04.66	-0.227496236563	-0.012126003392	-0.328676909208	-1.049568533897	0.442228764296	-0.994511544704	-0.100823246924	0.056583995838	0.651381598964
18:38:04.66	-0.190843373537	0.024642176926	-0.337744623423	-1.036085128784	0.482580006123	-1.028351306915	-0.095540808532	0.047166377094	0.640189636807
18:38:04.67	-0.187441512942	0.057711459696	-0.350470900536	-0.928679347038	0.517482101917	-1.051806807518	-0.089937701048	0.038586511965	0.628905289920
18:38:04.68	-0.189455598593	0.058986790478	-0.359480500221	-0.748098969460	0.458727747202	-1.104800462723	-0.084766515367	0.031602524904	0.617353373524
18:38:04.69	-0.149068564177	0.012494954281	-0.326636046171	-0.517505466938	0.437094390392	-1.166625261307	-0.080064853473	0.026810910156	0.605424692582
18:38:04.70	-0.079795449972	-0.011533059180	-0.282440245152	-0.286981761456	0.447343379259	-1.235592126846	-0.075281464445	0.024358021728	0.593031011225
18:38:04.71	-0.040611214936	-0.006157095544	-0.255467832088	-0.147573336959	0.368426501751	-1.345669627190	-0.071009925561	0.023584470858	0.579811606630
18:38:04.72	0.012795410119	-0.001063804841	-0.273618310690	-0.118267968297	0.152553111315	-1.477908253670	-0.068562422506	0.023382905978	0.565319394637
18:38:04.73	0.078281767666	0.002471734537	-0.287615180016	-0.137310683727	-0.053651664406	-1.550892710686	-0.068266975732	0.023134198362	0.549895489773
18:38:04.75	0.103569090366	0.020188171417	-0.309804558754	-0.175249069929	-0.172613948584	-1.508961796761	-0.069401655477	0.022524671454	0.534560011207
18:38:04.76	0.065788425505	0.014649319462	-0.343568682671	-0.162796705961	-0.234196841717	-1.351206302643	-0.071313180863	0.021807419975	0.520544981352
18:38:04.76	-0.019634529948	-0.011575050652	-0.366476953030	-0.065116278827	-0.147110879421	-1.202757477760	-0.072884929131	0.021736597796	0.508170789951
18:38:04.77	-0.077466219664	-0.070055678487	-0.313846349716	0.113580711186	0.216145947576	-1.155960321426	-0.071524592859	0.023253909310	0.496673522588
18:38:04.78	-0.052001494914	-0.114296995103	-0.246205538511	0.256333023310	0.576185405254	-1.268283486366	-0.066218655743	0.026346309368	0.484557736048
18:38:04.79	0.064638823271	-0.122366376221	-0.184741944075	0.319251745939	0.698223948479	-1.455202221870	-0.059039216920	0.030317708252	0.470714177780
18:38:04.80	0.144403278828	-0.071811951697	-0.124067708850	0.202213764191	0.607970833778	-1.618313908577	-0.052079578959	0.033647889495	0.455097864232
18:38:04.81	0.191655680537	-0.013922364451	-0.160104379058	-0.117801837623	0.301228284836	-1.720114231110	-0.047643299227	0.034179993503	0.438094358874
18:38:04.82	0.252558231354	0.006117011886	-0.217919513583	-0.424120277166	0.070015892386	-1.653295040131	-0.045977867287	0.031421254065	0.421152063783
18:38:04.84	0.240130484104	0.035399351269	-0.235235914588	-0.574422717094	0.118164032698	-1.469959855080	-0.044604463983	0.026643960496	0.405750136014
18:38:04.85	0.175087481737	0.050872717053	-0.277102738619	-0.540565490723	0.258493483067	-1.311632752419	-0.042037794464	0.021623304848	0.392061018052
18:38:04.85	0.122272297740	0.030299205333	-0.303189516068	-0.297347545624	0.396356344223	-1.208278656006	-0.038166328275	0.018413650061	0.379631380950
18:38:04.87	0.101931609213	0.034322582185	-0.278180569410	0.094516843557	0.481891512871	-1.154235124588	-0.033309577484	0.018729196191	0.368006759854
18:38:04.88	0.092131309211	0.041435502470	-0.213325768709	0.526348352432	0.505697846413	-1.144935369492	-0.028055668606	0.023264383043	0.356706974220
18:38:04.88	0.104706376791	0.014589712024	-0.106900066137	0.894630491734	0.493432700634	-1.191505551338	-0.022764789340	0.031654324426	0.345183731583
18:38:04.89	0.121346354485	0.003506038571	0.012122605927	1.040184855461	0.431500941515	-1.323844552040	-0.017786421265	0.042138503209	0.332529821361
18:38:04.90	0.182259857655	-0.005235238932	0.084733970463	0.840312004089	0.323317021132	-1.459414839745	-0.013622929477	0.051473889810	0.318386463923
18:38:04.91	0.230167269707	-0.014348883182	0.106713891029	0.329592198133	0.261365801096	-1.468014836311	-0.010105976574	0.056359659694	0.303681445875
18:38:04.92	0.231291905046	-0.003419702407	0.064062461257	-0.307398140430	0.240065097809	-1.335164070129	-0.006876082641	0.054988131570	0.289918168360
18:38:04.93	0.240743428469	-0.009412279353	-0.028787557036	-0.742177367210	0.201490595937	-1.137118577957	-0.004145534301	0.048498576343	0.278012389303
18:38:04.95	0.239700168371	-0.014979740605	-0.082026645541	-0.800802588463	0.213365405798	-0.952173173428	-0.001633881135	0.040451212443	0.268024958778
18:38:04.95	0.222172304988	-0.010974165052	-0.097923785448	-0.603095471859	0.229083701968	-0.816390872002	0.000957514816	0.033832093609	0.259558659943
18:38:04.96	0.200844734907	-0.020261656493	-0.112168401480	-0.283402740955	0.185073688626	-0.730694055557	0.003166724035	0.030127421709	0.252076351729
18:38:04.97	0.184589728713	-0.040856692940	-0.089695312083	0.086802706122	0.099507972598	-0.700329244137	0.004636627761	0.030040158480	0.245057532025
18:38:04.98	0.164719030261	-0.051974214613	-0.041903495789	0.342982232571	-0.079464390874	-0.756551265717	0.004579737901	0.032916373728	0.237672317118
18:38:04.99	0.152996763587	-0.079756028950	-0.044730138034	0.384351730347	-0.276209354401	-0.860046982765	0.002553059257	0.036737831721	0.229323691088
18:38:05.00	0.163863614202	-0.102709218860	-0.062223926187	0.273814529181	-0.277140617371	-0.924523234367	-0.000045289669	0.039803121813	0.220196599188
18:38:05.02	0.178396269679	-0.139609500766	-0.041627328843	0.082437179983	-0.058945532888	-0.889015436172	-0.000570833247	0.041371541444	0.211186365754
18:38:05.03	0.167046442628	-0.065725289285	-0.042850464582	-0.114531330764	0.128419622779	-0.875000834465	0.000663450822	0.040685467288	0.202404658574
18:38:05.03	0.188656061888	-0.001193198492	-0.060967899859	-0.201972007751	0.209372833371	-0.787944793701	0.002935504453	0.038794559148	0.194237785025
18:38:05.04	0.209111243486	-0.055188931525	-0.049620121717	-0.223806783557	0.249866276979	-0.648967206478	0.005660033980	0.036585587901	0.187447444671
18:38:05.05	0.216405496001	-0.006250882987	-0.079381816089	-0.215127125382	0.175525188446	-0.540223240852	0.009170720487	0.034328979312	0.181738407470
18:38:05.06	0.164611920714	0.003873091424	-0.097431287169	-0.154156759381	0.272210508585	-0.432677328587	0.011648802097	0.032595904296	0.177181272903
18:38:05.08	0.090590059757	-0.010312599130	-0.069031283259	-0.121646538377	0.413544267416	-0.391343474388	0.015649910934	0.031257431822	0.173229145049
18:38:05.09	0.041266199201	0.001316145994	-0.092715680599	-0.047302324325	0.380472928286	-0.413937211037	0.019748894749	0.030480411347	0.169201684956
18:38:05.09	0.007299582008	0.006398799829	-0.124802403152	0.118052758276	0.301533669233	-0.492449849844	0.023032799976	0.031092530133	0.164487256620
18:38:05.10	0.009888214059	0.009283335879	-0.102232500911	0.331481635571	0.398959606886	-0.567802429199	0.026858199605	0.033734314300	0.158909653694
18:38:05.11	0.031280197203	0.013124947436	-0.047273553908	0.480610638857	0.527336537838	-0.581355214119	0.032072489916	0.038051731816	0.152956255255
18:38:05.12	0.047510493547	0.017361339182	-0.017096480355	0.544275045395	0.524087786674	-0.514159440994	0.037631717986	0.043177366500	0.147409206917
18:38:05.14	0.057199202478	0.021690515801	0.011331344023	0.547630548477	0.399785071611	-0.403687268496	0.042212941856	0.048503965021	0.142883526280
18:38:05.15	0.056010719389	0.027033548802	0.027991298586	0.521877229214	0.223431661725	-0.319914340973	0.045036628523	0.053624797499	0.139274058361
18:38:05.15	0.048917066306	0.031148267910	0.055200669914	0.473427861929	0.153382599354	-0.266737401485	0.046837147245	0.058372573935	0.136266496409
18:38:05.16	0.029893416911	0.035782087594	0.076332330704	0.367161840200	0.192881315947	-0.239396855235	0.048757148668	0.062204641246	0.133632047103
18:38:05.17	0.013785487041	0.039012130350	0.082438625395	0.237363576889	0.283428043127	-0.220827177167	0.051515653318	0.064799045770	0.131245524792
18:38:05.18	0.012543756515	0.034877598286	0.076113604009	0.119183085859	0.333564490080	-0.210245892406	0.054895053870	0.066145305059	0.129041019087
18:38:05.20	0.022094758227	0.024990411475	0.067117393017	0.039248786867	0.359192699194	-0.209988117218	0.058558581223	0.066604587317	0.126922962311
18:38:05.20	0.035955820233	0.027819365263	0.077924229205	-0.024664467201	0.355038762093	-0.205974742770	0.062289789076	0.066381289266	0.124843225650
18:38:05.21	0.046125855297	0.034192197025	0.069098308682	-0.070346258581	0.258395105600	-0.189258605242	0.065297705525	0.065657205611	0.122945299733
18:38:05.22	0.046258240938	0.040772341192	0.039944868535	-0.073211871088	0.162758365273	-0.157152608037	0.067214524993	0.064789216939	0.121322369915
18:38:05.23	0.010951832868	0.049638293684	0.012084055692	-0.037571273744	0.117095440626	-0.103815607727	0.075007146988	0.056366746768	0.119805600041
18:38:05.24	-0.001471198397	0.042390111834	-0.003485728521	0.020180769265	0.077682048082	-0.078357979655	0.075720636138	0.050300113119	0.118990875401
18:38:05.26	-0.020608391613	0.033610347658	-0.005923102144	0.056402903050	0.121203735471	-0.081623025239	0.076782282018	0.050737215141	0.118153977024
18:38:05.26	-0.029704304412	0.022434543818	0.000938066631	0.044686216861	0.269969910383	-0.083220109344	0.075564650862	0.048393371436	0.117457147661
18:38:05.27	-0.028446797282	0.018846714869	-0.001316841808	0.009619005024	0.425161093473	-0.076998263597	0.076547024000	0.046420758831	0.116799537587
18:38:05.28	-0.004458890297	0.010996821336	-0.017260668799	-0.028826106340	0.449655205011	-0.082625769079	0.080800674585	0.045084969235	0.116031604640
18:38:05.29	0.010359829292	-0.003229172667	-0.034341428429	-0.040748950094	0.346577733755	-0.096215665340	0.085318256010	0.044698307503	0.115106152231
18:38:05.30	0.013885670342	-0.003072977532	-0.028828546405	0.009484997950	0.239175274968	-0.080898538232	0.088950941090	0.044701918471	0.114190450374
18:38:05.32	-0.005239910912	-0.009241485037	-0.017842680216	0.060312144458	0.264635443687	-0.019639410079	0.091093804193	0.045858815383	0.113809862349
18:38:05.33	-0.018447408453	-0.033441357315	-0.034631159157	0.055388689041	0.264644354582	0.012340892106	0.092342091292	0.048700695291	0.113904278400
18:38:05.33	-0.021949214861	-0.036054905504	-0.005973793566	0.048741687089	0.264625906944	-0.013102870435	0.093514496783	0.051690887719	0.113904864765
18:38:05.34	-0.023632260039	-0.033813882619	0.002102581784	0.026495186612	0.265680313110	-0.093643784523	0.096221754023	0.051963893366	0.113167138633
18:38:05.35	-0.034070171416	-0.034760821611	-0.019244121388	0.004210337996	0.239099085331	-0.176575168967	0.098770749549	0.051886602227	0.111593336575
18:38:05.36	-0.038973640651	-0.017848767340	-0.034219555557	0.002580964705	0.239076241851	-0.225489437580	0.101232134471	0.051693294884	0.109447940469
18:38:05.38	-0.023713994771	-0.002824344439	-0.032620109618	0.013227033429	0.302808493376	-0.229275822639	0.102643938346	0.051626686710	0.107205057528
18:38:05.38	-0.003660729155	0.007727622986	-0.035327911377	0.039494805038	0.332559794188	-0.170835942030	0.106021209999	0.051757075524	0.105292406920
18:38:05.39	0.009474478662	0.010328250006	-0.023512993008	0.042686820030	0.346419721842	-0.079257823527	0.109514339980	0.052084584318	0.104229348908
18:38:05.40	0.011800670065	0.003743342357	-0.012856700458	0.022116512060	0.294404774904	-0.012455094606	0.112660555039	0.052320676779	0.103934384392
18:38:05.41	0.011770381592	0.004845940508	-0.004972390365	-0.007628058549	0.161608994007	0.001572277048	0.115395971758	0.052003776492	0.103912217192
18:38:05.42	0.008638991974	0.001614443841	-0.011053389870	-0.033541731536	0.031965833157	-0.022717883810	0.115997418644	0.051701561221	0.103790315873
18:38:05.44	-0.010728165507	0.007266195957	-0.011810361408	-0.020125309005	-0.012713436969	-0.059494543821	0.115953163420	0.051386708429	0.103320496394
18:38:05.45	-0.021498635411	0.020253794268	-0.014872417785	0.024306286126	0.033970233053	-0.090499602258	0.116166370979	0.051404359147	0.102471736844
18:38:05.45	-0.013988492079	0.022988218814	-0.019682884216	0.070188894868	0.109350614250	-0.087202139199	0.116204238087	0.050490747284	0.101556251520
18:38:05.46	-0.003092943458	0.020319858566	-0.020534787327	0.091871239245	0.131654381752	-0.056430917233	0.117546494781	0.051271885794	0.100805877168
18:38:05.47	-0.004169886932	0.018531717360	-0.011027771048	0.106111109257	0.116770558059	-0.022722223774	0.118792413802	0.052262170314	0.100390625403
18:38:05.48	-0.012404799461	0.017709968612	-0.012019679882	0.125388622284	0.058289464563	-0.012901022099	0.119564372462	0.053425688203	0.100112946325
18:38:05.49	-0.015806445852	0.016023140401	-0.010787908919	0.146594747901	-0.011911056004	-0.019169740379	0.118612221830	0.053906299127	0.099823484373
18:38:05.50	-0.024638056755	0.002998183249	-0.002747218823	0.143299296498	-0.011910470203	-0.027635931969	0.118479754014	0.055333544643	0.099390119055
18:38:05.51	-0.013411427848	-0.007983252406	0.011947070248	0.102912411094	0.018977722153	-0.018286641687	0.118598828792	0.056454078342	0.099032196247
18:38:05.53	-0.009892469272	-0.019349262118	0.025074159727	0.012678074650	0.049951672554	0.013011889532	0.119022878349	0.056837952391	0.099032854260
18:38:05.54	-0.015893151984	-0.024162352085	0.020123280585	-0.086070649326	0.075613439083	0.043310433626	0.118925068711	0.057702549861	0.099513369451
18:38:05.54	-0.017056401819	-0.016652345657	0.018448516726	-0.147589713335	0.106541574001	0.068902343512	0.119874492052	0.056451973763	0.100307015230
18:38:05.56	-0.012202237733	-0.009095624089	0.009832254611	-0.188085794449	0.115105293691	0.069529779255	0.121000252480	0.054743971345	0.101208432582
18:38:05.57	-0.014310015365	-0.022414758801	-0.003076267429	-0.176514402032	0.031116435304	0.058999106288	0.121514296746	0.053003732675	0.102066847730
18:38:05.57	-0.030595563352	-0.019099572673	-0.005384609103	-0.113047078252	-0.042364276946	0.017021900043	0.119500793894	0.052748004369	0.102613924676
18:38:05.58	-0.041163004935	-0.011147097684	-0.008469333872	-0.057315681130	-0.059487283230	-0.048785880208	0.118935338413	0.052032505465	0.102376151349
18:38:05.59	-0.045191381127	-0.007767816540	-0.019145557657	-0.037551347166	-0.026590531692	-0.092355728149	0.118593792038	0.051535388148	0.101590419942
18:38:05.60	-0.039464175701	-0.008529696614	-0.015627093613	-0.020557766780	0.050969023257	-0.100356400013	0.118940160936	0.051154475737	0.100624072831
18:38:05.62	-0.030479596928	-0.010106373578	-0.005527646746	-0.002218789188	0.093464843929	-0.088482372463	0.118283605186	0.051516141217	0.099802751689
18:38:05.63	-0.013052149676	-0.011842514388	-0.013529830612	-0.009507377632	0.045655556023	-0.071818448603	0.118926926140	0.051351438318	0.099046782541
18:38:05.63	-0.018374439329	-0.010400676169	-0.009660941549	-0.021925725043	0.028685392812	-0.038834128529	0.119214787143	0.051114498341	0.098603044313
18:38:05.64	-0.009380659088	-0.009245449677	-0.000316241698	-0.051402587444	0.060626085848	-0.008344822563	0.119285387024	0.051125330121	0.098522937472
18:38:05.65	-0.008907102048	-0.008599282242	0.003316328162	-0.079808577895	0.079812109470	0.023072250187	0.119667623394	0.050809783939	0.098773197111
18:38:05.66	-0.016135141253	-0.005330555141	-0.000454360968	-0.092360533774	0.057513095438	0.044306959957	0.119566750719	0.050171447565	0.099326715809
18:38:05.68	-0.017875276506	-0.004262159113	-0.006333088502	-0.084039933980	0.031973134726	0.026931980625	0.119117051735	0.049484229816	0.099792812282
18:38:05.69	-0.030287135392	-0.002983073471	-0.009575197473	-0.054468896240	-0.002111076145	0.003871343564	0.117843538948	0.048962146201	0.100036923141
18:38:05.69	-0.036084380001	-0.002097422024	-0.009120638482	-0.016755547374	-0.020284790546	-0.053189396858	0.116133701011	0.048733633350	0.099757195585
18:38:05.70	-0.033155079931	-0.000538286637	-0.006236536894	-0.012823294848	-0.000128714455	-0.082834288478	0.114748943831	0.048553053201	0.099053474354
18:38:05.71	-0.025085834786	-0.000697943149	-0.016136284918	-0.028722770512	0.025394245982	-0.075991407037	0.113934640532	0.048194613155	0.098355739925
18:38:05.72	-0.008940597996	0.002547004260	-0.023095877841	-0.007279934827	0.085944801569	-0.067191764712	0.114238672378	0.047822799179	0.097708433635
18:38:05.74	-0.003847347805	0.001993719023	-0.026202276349	0.047335959971	0.192156717181	-0.048830300570	0.115718979116	0.047971588873	0.097152922218
18:38:05.75	-0.016825644299	0.006608995609	-0.027109580114	0.128556072712	0.268561750650	-0.033237971365	0.117685255104	0.048757828960	0.096702187737
18:38:05.75	-0.014427132905	0.006690635346	-0.009367847815	0.174434855580	0.396031081676	-0.033704459667	0.120722076338	0.050199264761	0.096205335517
18:38:05.76	0.003194585443	0.003470729105	0.096544921398	0.082771994174	0.363220185041	-0.031717743725	0.124872264425	0.051299012023	0.095718301568
18:38:05.77	-0.002213245723	-0.024999251589	-0.005803308915	-0.034272387624	0.138081401587	-0.005689610261	0.126679726502	0.051194983355	0.095632044080
18:38:05.78	-0.013201149181	-0.008387236856	0.031644754112	-0.078383438289	0.144506052136	-0.041203930974	0.128031996109	0.050456801487	0.095432662061
18:38:05.80	-0.014063122682	0.012036302127	0.032452803105	-0.084236055613	0.199759244919	-0.088470779359	0.129943776212	0.049516861987	0.094758188730
18:38:05.81	-0.005230048671	0.005448646378	0.026471436024	-0.058853458613	0.203963965178	-0.105793923140	0.132065634316	0.048527993660	0.093820848354
18:38:05.81	-0.001544447383	-0.002751105465	0.014849131927	0.017013557255	0.202796235681	-0.089806437492	0.134152564453	0.048384714547	0.092877766984
18:38:05.82	-0.013504834846	-0.002398165874	0.001329024672	0.055377941579	0.120899550617	-0.087912395597	0.135617067150	0.048753347574	0.091954290365
18:38:05.83	-0.041056420654	0.016693156213	-0.010819417424	0.071249268949	0.036905899644	-0.095309600234	0.136231596858	0.049290627198	0.090942839770
18:38:05.84	-0.032871026546	-0.001218812889	-0.018452109769	0.086110562086	-0.037535633892	-0.098344169557	0.134857533957	0.050025804949	0.089907657457
18:38:05.86	-0.007343832869	0.002858944004	-0.019918309525	0.091938570142	-0.092789776623	-0.053204659373	0.134108402284	0.050839215318	0.089122489036
18:38:05.87	0.010615150444	0.004221700132	-0.024826552719	0.071295291185	-0.119299635291	0.006395282689	0.132973523886	0.051607886737	0.088948883801
18:38:05.87	0.023840025067	-0.000021396547	-0.008971814997	-0.002891369862	-0.089409857988	0.042786307633	0.131946988017	0.051851199629	0.089268634373
18:38:05.88	0.015285456553	-0.002152174246	0.004095287062	-0.128438487649	-0.047753032297	0.061895474792	0.131874068704	0.051031593588	0.089943424414
18:38:05.89	-0.006750708446	-0.003530928167	-0.006791742053	-0.237255826592	0.009798996150	0.052208486944	0.131770575433	0.048994163861	0.090778511446
18:38:05.90	-0.014412838966	-0.001226427732	-0.015102368779	-0.272656738758	0.016218865290	0.032534118742	0.131972021874	0.046382364156	0.091507336048
18:38:05.92	-0.007447939366	-0.003698722459	-0.032310158014	-0.197355374694	-0.135897383094	0.004537899513	0.131058330658	0.044197745792	0.091920244450
18:38:05.93	0.001714574522	0.001160265761	-0.046049609780	-0.042226038873	-0.326404035091	-0.032346300781	0.128011127412	0.043211676191	0.091806315588
18:38:05.93	0.005941066425	-0.003070299746	-0.051230378449	0.100459150970	-0.442473888397	-0.041758447886	0.123842745506	0.043849268296	0.091311475596
18:38:05.94	0.001380987000	-0.014313436113	-0.046874996275	0.136993408203	-0.460583597422	-0.015827782452	0.119277506892	0.045165418896	0.090900402483
18:38:05.95	-0.005686058663	-0.022694181651	-0.035519521683	0.086465738714	-0.375451862812	0.036728098989	0.115194160676	0.046200426594	0.091003551679
18:38:05.96	-0.013029350899	-0.012078183703	0.017983397469	-0.001494689728	-0.124472886324	0.072220593691	0.112834117537	0.046929519242	0.091642884077
18:38:05.98	-0.014344098978	0.008874605410	0.053835291415	-0.124719195068	0.005397283938	0.104906104505	0.112678644007	0.046122401244	0.092708913464
18:38:05.98	-0.010221091099	-0.017733655870	0.011165631004	-0.236427128315	-0.009305977263	0.124356761575	0.112573128638	0.044139806134	0.094155074130
18:38:05.99	-0.010955517180	-0.036669831723	0.007651227992	-0.246224969625	-0.028431680053	0.107285365462	0.112287071817	0.041787762031	0.095565333829
18:38:06.00	-0.017286160961	-0.017560806125	0.019727047533	-0.214736267924	-0.063583493233	0.065037742257	0.111156334016	0.040235083412	0.096590244710
18:38:06.01	-0.027177382261	-0.014159830287	-0.004632557742	-0.162924528122	-0.104067742825	0.029911175370	0.110168989192	0.038507766799	0.097166186963
18:38:06.02	-0.028948228806	0.000585989619	-0.024861654267	-0.068479865789	-0.069153897464	-0.008263112046	0.109336376838	0.037582140609	0.097283524562
18:38:06.04	-0.024729767814	-0.002086088760	-0.027659578249	0.029144728556	-0.023632632568	-0.048504803330	0.108100715691	0.037641427352	0.096928294635
18:38:06.05	-0.012971771881	-0.010030602105	-0.004845902789	0.104527048767	-0.038638424128	-0.074131876230	0.107803401609	0.038440778474	0.096142016499
18:38:06.05	0.002937868237	-0.000983654638	0.010582618415	0.124726541340	-0.066304884851	-0.077859237790	0.107229885637	0.039584543644	0.095231151735
18:38:06.07	-0.002060935833	-0.002749860287	0.017853977159	0.076077997684	-0.044957999140	-0.045085314661	0.106689901949	0.040443537248	0.094580751929
18:38:06.07	-0.003713655751	0.000628581096	0.013202708215	-0.012842885219	0.015783451498	0.006692016963	0.106633627938	0.040526147941	0.094519840292
18:38:06.08	-0.003037291113	0.005229472183	0.010241053067	-0.071102246642	0.024389777333	0.038410264999	0.106856592443	0.039969117211	0.094894521312
18:38:06.09	0.004351538606	0.003444857197	0.020178182051	-0.091240055859	0.028676452115	0.048296976835	0.107125945148	0.039145161451	0.095457461119
18:38:06.10	-0.000152044289	-0.001462028129	0.016049668193	-0.086019776762	-0.017038516700	0.040344242007	0.107078652997	0.038311747731	0.095986474882
18:38:06.11	-0.018286515027	-0.003146021627	0.012942778878	-0.082032591105	-0.035135552287	0.016715142876	0.106115484234	0.037634345915	0.096326545385
18:38:06.13	-0.022080102935	-0.001288127038	0.005300276913	-0.089724384248	-0.007500410080	-0.004194403533	0.105967934630	0.036760312743	0.096424699237
18:38:06.13	-0.017968352884	-0.003355300985	0.000526627526	-0.074939094484	0.014791099355	-0.016947219148	0.106080433518	0.035943820046	0.096373843606
18:38:06.14	-0.009553650394	-0.000282043853	-0.000123001504	-0.039866559207	0.012602745555	-0.025950741023	0.105902430210	0.035430935131	0.096197194689
18:38:06.15	-0.001685475931	0.001959043089	-0.005483219866	-0.004665133078	0.001921648742	-0.023335354403	0.105876248734	0.035199954151	0.095962141676
18:38:06.16	0.002537084045	0.002849456389	-0.004424293060	0.006175779272	0.028486097232	-0.008334947750	0.106125861452	0.035144288172	0.095827627089
18:38:06.17	-0.001869170344	0.003283415688	-0.004947181325	-0.006440568250	0.084842547774	0.005138125736	0.106782082787	0.035013591854	0.095855033339
18:38:06.19	0.001931489562	-0.000029681414	-0.007911108434	-0.027705688030	0.089128986001	0.009720805101	0.107747434985	0.034782629532	0.095958304727
18:38:06.19	0.003975155298	-0.003547983710	-0.010239841416	-0.026435371488	0.029618641362	0.029349178076	0.108316016284	0.034605895743	0.096217545850
18:38:06.20	0.003102763090	-0.002298393287	-0.011394573376	-0.009081810713	-0.032037887722	0.057251013815	0.108134317512	0.034588996392	0.096736533904
18:38:06.21	-0.013027138077	-0.003191074822	-0.007754534017	-0.020697180182	-0.015017425641	0.066081203520	0.107490661448	0.034581320077	0.097418266560
18:38:06.22	-0.024514026940	-0.003146176925	0.000503626070	-0.038984496146	0.010497859679	0.050614852458	0.106811262733	0.034381959004	0.098040082117
18:38:06.23	-0.024203348905	-0.003880914999	0.003042214084	-0.045803330839	0.014728020877	0.013514525257	0.106282535056	0.034074286703	0.098345275903
18:38:06.25	-0.021860880777	-0.007140163798	-0.011333909817	-0.030301384628	-0.007648480590	-0.028395563364	0.105644414449	0.033881943438	0.098224674081
18:38:06.25	-0.002794019878	-0.003749662777	-0.019126147032	0.014267750084	-0.007726429496	-0.046018011868	0.105436314669	0.033930797785	0.097793594644
18:38:06.26	0.011668000370	-0.002859337954	-0.017480881885	0.084869749844	-0.005690106656	-0.024610416964	0.105672460418	0.034623165004	0.097394034289
18:38:06.27	0.020163919777	0.001607297105	-0.008974309079	0.138781696558	-0.033367536962	0.029717149213	0.105910690741	0.035870970752	0.097396828630
18:38:06.28	0.009014396928	-0.006322016940	0.002195521956	0.134008899331	-0.030142415315	0.077683970332	0.105774206316	0.037510020641	0.097911487969
18:38:06.29	-0.014320844784	-0.006059004925	0.015932219103	0.076626390219	0.058161254972	0.089937768877	0.105737619253	0.038719956728	0.098698155379
18:38:06.30	-0.026531334966	-0.002238533925	0.025106757879	-0.021287979558	0.160336017609	0.099679119885	0.106479192043	0.038954789237	0.099674958129
18:38:06.31	-0.027386929840	-0.009405476041	0.014101499692	-0.083428122103	0.163590982556	0.071825765073	0.107507724203	0.038577724983	0.100589117148
18:38:06.32	-0.024405689910	-0.017011297867	-0.001291687251	-0.068336509168	0.095494508743	-0.004556861240	0.108022757849	0.038250104604	0.100863061496
18:38:06.33	-0.013374983333	-0.014859382063	0.001529195695	-0.013680554926	0.068800851703	-0.071504428983	0.108454369988	0.038281070143	0.100333792351
18:38:06.34	-0.001142506371	-0.007993676700	-0.008794851601	0.034323930740	0.050661601126	-0.068068876863	0.108983149533	0.038616262191	0.099572678950
18:38:06.35	0.011067588814	-0.003817216028	-0.005113664083	0.076351828873	0.039995837957	-0.028312100098	0.109674412602	0.039329519028	0.099109998161
18:38:06.37	0.016272656620	-0.002264393028	0.005293370690	0.075554914773	0.061273947358	-0.005759103689	0.110613527111	0.040181110587	0.098904809727
18:38:06.38	-0.013462831266	-0.001095859683	-0.014072435908	0.056491523981	0.130386427045	0.002603858244	0.111380629146	0.040785564061	0.098876914309
18:38:06.38	-0.035825904459	0.009446727112	-0.023224128410	0.107384905219	0.269514530897	-0.025478145108	0.112883393220	0.041441009323	0.098656809681
18:38:06.39	-0.031504087150	0.015716759488	-0.014877480455	0.215346217155	0.325636059046	-0.093418359756	0.115438548404	0.042875280312	0.097728231152
